showSelected1	ymin	ymax	xmin	xmax
167	0	4	2.55	3.45
167	0	13	3.55	4.45
167	0	24	4.55	5.45
167	0	31	5.55	6.45
167	0	42	6.55	7.45
167	0	26	7.55	8.45
167	0	10	8.55	9.45
167	0	3	9.55	10.45
167	0	1	10.55	11.45
167	0	0	11.55	12.45
168	0	0	0.55	1.45
168	0	1	1.55	2.45
168	0	4	2.55	3.45
168	0	14	3.55	4.45
168	0	24	4.55	5.45
168	0	31	5.55	6.45
168	0	42	6.55	7.45
168	0	26	7.55	8.45
168	0	10	8.55	9.45
168	0	3	9.55	10.45
168	0	1	10.55	11.45
168	0	0	11.55	12.45
169	0	0	0.55	1.45
169	0	1	1.55	2.45
169	0	4	2.55	3.45
169	0	14	3.55	4.45
169	0	24	4.55	5.45
169	0	31	5.55	6.45
169	0	42	6.55	7.45
169	0	26	7.55	8.45
169	0	11	8.55	9.45
169	0	3	9.55	10.45
169	0	1	10.55	11.45
169	0	0	11.55	12.45
170	0	0	0.55	1.45
170	0	1	1.55	2.45
170	0	4	2.55	3.45
170	0	14	3.55	4.45
170	0	24	4.55	5.45
170	0	32	5.55	6.45
170	0	42	6.55	7.45
170	0	26	7.55	8.45
170	0	11	8.55	9.45
170	0	3	9.55	10.45
170	0	1	10.55	11.45
170	0	0	11.55	12.45
171	0	0	0.55	1.45
171	0	1	1.55	2.45
171	0	4	2.55	3.45
171	0	14	3.55	4.45
171	0	24	4.55	5.45
171	0	32	5.55	6.45
171	0	42	6.55	7.45
171	0	27	7.55	8.45
171	0	11	8.55	9.45
171	0	3	9.55	10.45
171	0	1	10.55	11.45
171	0	0	11.55	12.45
172	0	0	0.55	1.45
172	0	1	1.55	2.45
172	0	4	2.55	3.45
172	0	14	3.55	4.45
172	0	24	4.55	5.45
172	0	33	5.55	6.45
172	0	42	6.55	7.45
172	0	27	7.55	8.45
172	0	11	8.55	9.45
172	0	3	9.55	10.45
172	0	1	10.55	11.45
172	0	0	11.55	12.45
173	0	0	0.55	1.45
173	0	1	1.55	2.45
173	0	4	2.55	3.45
173	0	14	3.55	4.45
173	0	24	4.55	5.45
173	0	33	5.55	6.45
173	0	42	6.55	7.45
173	0	28	7.55	8.45
173	0	11	8.55	9.45
173	0	3	9.55	10.45
173	0	1	10.55	11.45
173	0	0	11.55	12.45
174	0	0	0.55	1.45
174	0	1	1.55	2.45
174	0	4	2.55	3.45
174	0	14	3.55	4.45
174	0	25	4.55	5.45
174	0	33	5.55	6.45
174	0	42	6.55	7.45
174	0	28	7.55	8.45
174	0	11	8.55	9.45
174	0	3	9.55	10.45
174	0	1	10.55	11.45
174	0	0	11.55	12.45
175	0	0	0.55	1.45
175	0	1	1.55	2.45
175	0	4	2.55	3.45
175	0	14	3.55	4.45
175	0	26	4.55	5.45
175	0	33	5.55	6.45
175	0	42	6.55	7.45
175	0	28	7.55	8.45
175	0	11	8.55	9.45
175	0	3	9.55	10.45
175	0	1	10.55	11.45
175	0	0	11.55	12.45
176	0	0	0.55	1.45
176	0	1	1.55	2.45
176	0	4	2.55	3.45
176	0	14	3.55	4.45
176	0	27	4.55	5.45
176	0	33	5.55	6.45
176	0	42	6.55	7.45
176	0	28	7.55	8.45
176	0	11	8.55	9.45
176	0	3	9.55	10.45
176	0	1	10.55	11.45
176	0	0	11.55	12.45
177	0	0	0.55	1.45
177	0	1	1.55	2.45
177	0	4	2.55	3.45
177	0	14	3.55	4.45
177	0	27	4.55	5.45
177	0	33	5.55	6.45
177	0	43	6.55	7.45
177	0	28	7.55	8.45
177	0	11	8.55	9.45
177	0	3	9.55	10.45
177	0	1	10.55	11.45
177	0	0	11.55	12.45
178	0	0	0.55	1.45
178	0	1	1.55	2.45
178	0	4	2.55	3.45
178	0	15	3.55	4.45
178	0	27	4.55	5.45
178	0	33	5.55	6.45
178	0	43	6.55	7.45
178	0	28	7.55	8.45
178	0	11	8.55	9.45
178	0	3	9.55	10.45
178	0	1	10.55	11.45
178	0	0	11.55	12.45
179	0	0	0.55	1.45
179	0	1	1.55	2.45
179	0	4	2.55	3.45
179	0	15	3.55	4.45
179	0	27	4.55	5.45
179	0	34	5.55	6.45
179	0	43	6.55	7.45
179	0	28	7.55	8.45
179	0	11	8.55	9.45
179	0	3	9.55	10.45
179	0	1	10.55	11.45
179	0	0	11.55	12.45
180	0	0	0.55	1.45
180	0	1	1.55	2.45
180	0	4	2.55	3.45
180	0	15	3.55	4.45
180	0	27	4.55	5.45
180	0	34	5.55	6.45
180	0	43	6.55	7.45
180	0	29	7.55	8.45
180	0	11	8.55	9.45
180	0	3	9.55	10.45
180	0	1	10.55	11.45
180	0	0	11.55	12.45
181	0	0	0.55	1.45
181	0	1	1.55	2.45
181	0	4	2.55	3.45
181	0	15	3.55	4.45
181	0	27	4.55	5.45
181	0	34	5.55	6.45
181	0	44	6.55	7.45
181	0	29	7.55	8.45
181	0	11	8.55	9.45
181	0	3	9.55	10.45
181	0	1	10.55	11.45
181	0	0	11.55	12.45
182	0	0	0.55	1.45
182	0	1	1.55	2.45
182	0	4	2.55	3.45
182	0	15	3.55	4.45
182	0	27	4.55	5.45
182	0	34	5.55	6.45
182	0	44	6.55	7.45
182	0	30	7.55	8.45
182	0	11	8.55	9.45
182	0	3	9.55	10.45
182	0	1	10.55	11.45
182	0	0	11.55	12.45
183	0	0	0.55	1.45
183	0	1	1.55	2.45
183	0	4	2.55	3.45
183	0	15	3.55	4.45
183	0	27	4.55	5.45
183	0	34	5.55	6.45
183	0	44	6.55	7.45
183	0	31	7.55	8.45
183	0	11	8.55	9.45
183	0	3	9.55	10.45
183	0	1	10.55	11.45
183	0	0	11.55	12.45
184	0	0	0.55	1.45
184	0	1	1.55	2.45
184	0	4	2.55	3.45
184	0	15	3.55	4.45
184	0	27	4.55	5.45
184	0	34	5.55	6.45
184	0	44	6.55	7.45
184	0	32	7.55	8.45
184	0	11	8.55	9.45
184	0	3	9.55	10.45
184	0	1	10.55	11.45
184	0	0	11.55	12.45
185	0	0	0.55	1.45
185	0	1	1.55	2.45
185	0	4	2.55	3.45
185	0	15	3.55	4.45
185	0	27	4.55	5.45
185	0	34	5.55	6.45
185	0	45	6.55	7.45
185	0	32	7.55	8.45
185	0	11	8.55	9.45
185	0	3	9.55	10.45
185	0	1	10.55	11.45
185	0	0	11.55	12.45
186	0	0	0.55	1.45
186	0	1	1.55	2.45
186	0	4	2.55	3.45
186	0	15	3.55	4.45
186	0	27	4.55	5.45
186	0	34	5.55	6.45
186	0	45	6.55	7.45
186	0	32	7.55	8.45
186	0	12	8.55	9.45
186	0	3	9.55	10.45
186	0	1	10.55	11.45
186	0	0	11.55	12.45
187	0	0	0.55	1.45
187	0	1	1.55	2.45
187	0	4	2.55	3.45
187	0	15	3.55	4.45
187	0	27	4.55	5.45
187	0	34	5.55	6.45
187	0	45	6.55	7.45
187	0	32	7.55	8.45
187	0	13	8.55	9.45
187	0	3	9.55	10.45
187	0	1	10.55	11.45
187	0	0	11.55	12.45
188	0	0	0.55	1.45
188	0	1	1.55	2.45
188	0	4	2.55	3.45
188	0	15	3.55	4.45
188	0	27	4.55	5.45
188	0	34	5.55	6.45
188	0	45	6.55	7.45
188	0	32	7.55	8.45
188	0	14	8.55	9.45
188	0	3	9.55	10.45
188	0	1	10.55	11.45
188	0	0	11.55	12.45
189	0	0	0.55	1.45
189	0	1	1.55	2.45
189	0	4	2.55	3.45
189	0	15	3.55	4.45
189	0	28	4.55	5.45
189	0	34	5.55	6.45
189	0	45	6.55	7.45
189	0	32	7.55	8.45
189	0	14	8.55	9.45
189	0	3	9.55	10.45
189	0	1	10.55	11.45
189	0	0	11.55	12.45
190	0	0	0.55	1.45
190	0	1	1.55	2.45
190	0	4	2.55	3.45
190	0	15	3.55	4.45
190	0	28	4.55	5.45
190	0	34	5.55	6.45
190	0	45	6.55	7.45
190	0	33	7.55	8.45
190	0	14	8.55	9.45
190	0	3	9.55	10.45
190	0	1	10.55	11.45
190	0	0	11.55	12.45
191	0	0	0.55	1.45
191	0	1	1.55	2.45
191	0	4	2.55	3.45
191	0	15	3.55	4.45
191	0	28	4.55	5.45
191	0	35	5.55	6.45
191	0	45	6.55	7.45
191	0	33	7.55	8.45
191	0	14	8.55	9.45
191	0	3	9.55	10.45
191	0	1	10.55	11.45
191	0	0	11.55	12.45
192	0	0	0.55	1.45
192	0	1	1.55	2.45
192	0	4	2.55	3.45
192	0	15	3.55	4.45
192	0	28	4.55	5.45
192	0	35	5.55	6.45
192	0	45	6.55	7.45
192	0	33	7.55	8.45
192	0	15	8.55	9.45
192	0	3	9.55	10.45
192	0	1	10.55	11.45
192	0	0	11.55	12.45
193	0	0	0.55	1.45
193	0	1	1.55	2.45
193	0	4	2.55	3.45
193	0	15	3.55	4.45
193	0	29	4.55	5.45
193	0	35	5.55	6.45
193	0	45	6.55	7.45
193	0	33	7.55	8.45
193	0	15	8.55	9.45
193	0	3	9.55	10.45
193	0	1	10.55	11.45
193	0	0	11.55	12.45
194	0	0	0.55	1.45
194	0	1	1.55	2.45
194	0	5	2.55	3.45
194	0	15	3.55	4.45
194	0	29	4.55	5.45
194	0	35	5.55	6.45
194	0	45	6.55	7.45
194	0	33	7.55	8.45
194	0	15	8.55	9.45
194	0	3	9.55	10.45
194	0	1	10.55	11.45
194	0	0	11.55	12.45
195	0	0	0.55	1.45
195	0	1	1.55	2.45
195	0	5	2.55	3.45
195	0	15	3.55	4.45
195	0	29	4.55	5.45
195	0	35	5.55	6.45
195	0	45	6.55	7.45
195	0	34	7.55	8.45
195	0	15	8.55	9.45
195	0	3	9.55	10.45
195	0	1	10.55	11.45
195	0	0	11.55	12.45
196	0	0	0.55	1.45
196	0	1	1.55	2.45
196	0	5	2.55	3.45
196	0	15	3.55	4.45
196	0	29	4.55	5.45
196	0	35	5.55	6.45
196	0	46	6.55	7.45
196	0	34	7.55	8.45
196	0	15	8.55	9.45
196	0	3	9.55	10.45
196	0	1	10.55	11.45
196	0	0	11.55	12.45
197	0	0	0.55	1.45
197	0	1	1.55	2.45
197	0	5	2.55	3.45
197	0	15	3.55	4.45
197	0	29	4.55	5.45
197	0	36	5.55	6.45
197	0	46	6.55	7.45
197	0	34	7.55	8.45
197	0	15	8.55	9.45
197	0	3	9.55	10.45
197	0	1	10.55	11.45
197	0	0	11.55	12.45
198	0	0	0.55	1.45
198	0	1	1.55	2.45
198	0	5	2.55	3.45
198	0	15	3.55	4.45
198	0	29	4.55	5.45
198	0	37	5.55	6.45
198	0	46	6.55	7.45
198	0	34	7.55	8.45
198	0	15	8.55	9.45
198	0	3	9.55	10.45
198	0	1	10.55	11.45
198	0	0	11.55	12.45
199	0	0	0.55	1.45
199	0	1	1.55	2.45
199	0	5	2.55	3.45
199	0	15	3.55	4.45
199	0	29	4.55	5.45
199	0	37	5.55	6.45
199	0	47	6.55	7.45
199	0	34	7.55	8.45
199	0	15	8.55	9.45
199	0	3	9.55	10.45
199	0	1	10.55	11.45
199	0	0	11.55	12.45
200	0	0	0.55	1.45
200	0	1	1.55	2.45
200	0	5	2.55	3.45
200	0	15	3.55	4.45
200	0	30	4.55	5.45
200	0	37	5.55	6.45
200	0	47	6.55	7.45
200	0	34	7.55	8.45
200	0	15	8.55	9.45
200	0	3	9.55	10.45
200	0	1	10.55	11.45
200	0	0	11.55	12.45
201	0	0	0.55	1.45
201	0	1	1.55	2.45
201	0	5	2.55	3.45
201	0	15	3.55	4.45
201	0	30	4.55	5.45
201	0	37	5.55	6.45
201	0	47	6.55	7.45
201	0	35	7.55	8.45
201	0	15	8.55	9.45
201	0	3	9.55	10.45
201	0	1	10.55	11.45
201	0	0	11.55	12.45
202	0	0	0.55	1.45
202	0	1	1.55	2.45
202	0	5	2.55	3.45
202	0	16	3.55	4.45
202	0	30	4.55	5.45
202	0	37	5.55	6.45
202	0	47	6.55	7.45
202	0	35	7.55	8.45
202	0	15	8.55	9.45
202	0	3	9.55	10.45
202	0	1	10.55	11.45
202	0	0	11.55	12.45
203	0	0	0.55	1.45
203	0	1	1.55	2.45
203	0	5	2.55	3.45
203	0	16	3.55	4.45
203	0	30	4.55	5.45
203	0	37	5.55	6.45
203	0	47	6.55	7.45
203	0	36	7.55	8.45
203	0	15	8.55	9.45
203	0	3	9.55	10.45
203	0	1	10.55	11.45
203	0	0	11.55	12.45
204	0	0	0.55	1.45
204	0	1	1.55	2.45
204	0	5	2.55	3.45
204	0	16	3.55	4.45
204	0	30	4.55	5.45
204	0	37	5.55	6.45
204	0	48	6.55	7.45
204	0	36	7.55	8.45
204	0	15	8.55	9.45
204	0	3	9.55	10.45
204	0	1	10.55	11.45
204	0	0	11.55	12.45
205	0	0	0.55	1.45
205	0	1	1.55	2.45
205	0	5	2.55	3.45
205	0	17	3.55	4.45
205	0	30	4.55	5.45
205	0	37	5.55	6.45
205	0	48	6.55	7.45
205	0	36	7.55	8.45
205	0	15	8.55	9.45
205	0	3	9.55	10.45
205	0	1	10.55	11.45
205	0	0	11.55	12.45
206	0	0	0.55	1.45
206	0	1	1.55	2.45
206	0	5	2.55	3.45
206	0	17	3.55	4.45
206	0	31	4.55	5.45
206	0	37	5.55	6.45
206	0	48	6.55	7.45
206	0	36	7.55	8.45
206	0	15	8.55	9.45
206	0	3	9.55	10.45
206	0	1	10.55	11.45
206	0	0	11.55	12.45
207	0	0	0.55	1.45
207	0	1	1.55	2.45
207	0	5	2.55	3.45
207	0	17	3.55	4.45
207	0	31	4.55	5.45
207	0	37	5.55	6.45
207	0	48	6.55	7.45
207	0	37	7.55	8.45
207	0	15	8.55	9.45
207	0	3	9.55	10.45
207	0	1	10.55	11.45
207	0	0	11.55	12.45
208	0	0	0.55	1.45
208	0	1	1.55	2.45
208	0	5	2.55	3.45
208	0	17	3.55	4.45
208	0	31	4.55	5.45
208	0	37	5.55	6.45
208	0	48	6.55	7.45
208	0	38	7.55	8.45
208	0	15	8.55	9.45
208	0	3	9.55	10.45
208	0	1	10.55	11.45
208	0	0	11.55	12.45
209	0	0	0.55	1.45
209	0	1	1.55	2.45
209	0	5	2.55	3.45
209	0	18	3.55	4.45
209	0	31	4.55	5.45
209	0	37	5.55	6.45
209	0	48	6.55	7.45
209	0	38	7.55	8.45
209	0	15	8.55	9.45
209	0	3	9.55	10.45
209	0	1	10.55	11.45
209	0	0	11.55	12.45
210	0	0	0.55	1.45
210	0	1	1.55	2.45
210	0	5	2.55	3.45
210	0	18	3.55	4.45
210	0	31	4.55	5.45
210	0	38	5.55	6.45
210	0	48	6.55	7.45
210	0	38	7.55	8.45
210	0	15	8.55	9.45
210	0	3	9.55	10.45
210	0	1	10.55	11.45
210	0	0	11.55	12.45
211	0	0	0.55	1.45
211	0	1	1.55	2.45
211	0	5	2.55	3.45
211	0	18	3.55	4.45
211	0	31	4.55	5.45
211	0	38	5.55	6.45
211	0	48	6.55	7.45
211	0	39	7.55	8.45
211	0	15	8.55	9.45
211	0	3	9.55	10.45
211	0	1	10.55	11.45
211	0	0	11.55	12.45
212	0	0	0.55	1.45
212	0	1	1.55	2.45
212	0	5	2.55	3.45
212	0	18	3.55	4.45
212	0	31	4.55	5.45
212	0	38	5.55	6.45
212	0	49	6.55	7.45
212	0	39	7.55	8.45
212	0	15	8.55	9.45
212	0	3	9.55	10.45
212	0	1	10.55	11.45
212	0	0	11.55	12.45
213	0	0	0.55	1.45
213	0	1	1.55	2.45
213	0	5	2.55	3.45
213	0	18	3.55	4.45
213	0	31	4.55	5.45
213	0	38	5.55	6.45
213	0	49	6.55	7.45
213	0	39	7.55	8.45
213	0	15	8.55	9.45
213	0	4	9.55	10.45
213	0	1	10.55	11.45
213	0	0	11.55	12.45
214	0	0	0.55	1.45
214	0	1	1.55	2.45
214	0	5	2.55	3.45
214	0	18	3.55	4.45
214	0	31	4.55	5.45
214	0	38	5.55	6.45
214	0	49	6.55	7.45
214	0	39	7.55	8.45
214	0	16	8.55	9.45
214	0	4	9.55	10.45
214	0	1	10.55	11.45
214	0	0	11.55	12.45
215	0	0	0.55	1.45
215	0	1	1.55	2.45
215	0	5	2.55	3.45
215	0	18	3.55	4.45
215	0	32	4.55	5.45
215	0	38	5.55	6.45
215	0	49	6.55	7.45
215	0	39	7.55	8.45
215	0	16	8.55	9.45
215	0	4	9.55	10.45
215	0	1	10.55	11.45
215	0	0	11.55	12.45
216	0	0	0.55	1.45
216	0	2	1.55	2.45
216	0	5	2.55	3.45
216	0	18	3.55	4.45
216	0	32	4.55	5.45
216	0	38	5.55	6.45
216	0	49	6.55	7.45
216	0	39	7.55	8.45
216	0	16	8.55	9.45
216	0	4	9.55	10.45
216	0	1	10.55	11.45
216	0	0	11.55	12.45
217	0	0	0.55	1.45
217	0	2	1.55	2.45
217	0	5	2.55	3.45
217	0	18	3.55	4.45
217	0	32	4.55	5.45
217	0	39	5.55	6.45
217	0	49	6.55	7.45
217	0	39	7.55	8.45
217	0	16	8.55	9.45
217	0	4	9.55	10.45
217	0	1	10.55	11.45
217	0	0	11.55	12.45
218	0	0	0.55	1.45
218	0	2	1.55	2.45
218	0	5	2.55	3.45
218	0	18	3.55	4.45
218	0	32	4.55	5.45
218	0	40	5.55	6.45
218	0	49	6.55	7.45
218	0	39	7.55	8.45
218	0	16	8.55	9.45
218	0	4	9.55	10.45
218	0	1	10.55	11.45
218	0	0	11.55	12.45
219	0	0	0.55	1.45
219	0	2	1.55	2.45
219	0	5	2.55	3.45
219	0	18	3.55	4.45
219	0	32	4.55	5.45
219	0	40	5.55	6.45
219	0	50	6.55	7.45
219	0	39	7.55	8.45
219	0	16	8.55	9.45
219	0	4	9.55	10.45
219	0	1	10.55	11.45
219	0	0	11.55	12.45
220	0	0	0.55	1.45
220	0	2	1.55	2.45
220	0	5	2.55	3.45
220	0	18	3.55	4.45
220	0	33	4.55	5.45
220	0	40	5.55	6.45
220	0	50	6.55	7.45
220	0	39	7.55	8.45
220	0	16	8.55	9.45
220	0	4	9.55	10.45
220	0	1	10.55	11.45
220	0	0	11.55	12.45
221	0	0	0.55	1.45
221	0	2	1.55	2.45
221	0	5	2.55	3.45
221	0	18	3.55	4.45
221	0	33	4.55	5.45
221	0	40	5.55	6.45
221	0	50	6.55	7.45
221	0	40	7.55	8.45
221	0	16	8.55	9.45
221	0	4	9.55	10.45
221	0	1	10.55	11.45
221	0	0	11.55	12.45
222	0	0	0.55	1.45
222	0	2	1.55	2.45
222	0	5	2.55	3.45
222	0	18	3.55	4.45
222	0	34	4.55	5.45
222	0	40	5.55	6.45
222	0	50	6.55	7.45
222	0	40	7.55	8.45
222	0	16	8.55	9.45
222	0	4	9.55	10.45
222	0	1	10.55	11.45
222	0	0	11.55	12.45
223	0	0	0.55	1.45
223	0	2	1.55	2.45
223	0	5	2.55	3.45
223	0	18	3.55	4.45
223	0	34	4.55	5.45
223	0	41	5.55	6.45
223	0	50	6.55	7.45
223	0	40	7.55	8.45
223	0	16	8.55	9.45
223	0	4	9.55	10.45
223	0	1	10.55	11.45
223	0	0	11.55	12.45
224	0	0	0.55	1.45
224	0	2	1.55	2.45
224	0	5	2.55	3.45
224	0	18	3.55	4.45
224	0	34	4.55	5.45
224	0	42	5.55	6.45
224	0	50	6.55	7.45
224	0	40	7.55	8.45
224	0	16	8.55	9.45
224	0	4	9.55	10.45
224	0	1	10.55	11.45
224	0	0	11.55	12.45
225	0	0	0.55	1.45
225	0	2	1.55	2.45
225	0	5	2.55	3.45
225	0	18	3.55	4.45
225	0	34	4.55	5.45
225	0	42	5.55	6.45
225	0	50	6.55	7.45
225	0	41	7.55	8.45
225	0	16	8.55	9.45
225	0	4	9.55	10.45
225	0	1	10.55	11.45
225	0	0	11.55	12.45
226	0	0	0.55	1.45
226	0	2	1.55	2.45
226	0	5	2.55	3.45
226	0	18	3.55	4.45
226	0	34	4.55	5.45
226	0	43	5.55	6.45
226	0	50	6.55	7.45
226	0	41	7.55	8.45
226	0	16	8.55	9.45
226	0	4	9.55	10.45
226	0	1	10.55	11.45
226	0	0	11.55	12.45
227	0	0	0.55	1.45
227	0	2	1.55	2.45
227	0	5	2.55	3.45
227	0	18	3.55	4.45
227	0	34	4.55	5.45
227	0	44	5.55	6.45
227	0	50	6.55	7.45
227	0	41	7.55	8.45
227	0	16	8.55	9.45
227	0	4	9.55	10.45
227	0	1	10.55	11.45
227	0	0	11.55	12.45
228	0	0	0.55	1.45
228	0	2	1.55	2.45
228	0	5	2.55	3.45
228	0	19	3.55	4.45
228	0	34	4.55	5.45
228	0	44	5.55	6.45
228	0	50	6.55	7.45
228	0	41	7.55	8.45
228	0	16	8.55	9.45
228	0	4	9.55	10.45
228	0	1	10.55	11.45
228	0	0	11.55	12.45
229	0	0	0.55	1.45
229	0	2	1.55	2.45
229	0	5	2.55	3.45
229	0	19	3.55	4.45
229	0	34	4.55	5.45
229	0	45	5.55	6.45
229	0	50	6.55	7.45
229	0	41	7.55	8.45
229	0	16	8.55	9.45
229	0	4	9.55	10.45
229	0	1	10.55	11.45
229	0	0	11.55	12.45
230	0	0	0.55	1.45
230	0	2	1.55	2.45
230	0	5	2.55	3.45
230	0	19	3.55	4.45
230	0	35	4.55	5.45
230	0	45	5.55	6.45
230	0	50	6.55	7.45
230	0	41	7.55	8.45
230	0	16	8.55	9.45
230	0	4	9.55	10.45
230	0	1	10.55	11.45
230	0	0	11.55	12.45
231	0	0	0.55	1.45
231	0	2	1.55	2.45
231	0	5	2.55	3.45
231	0	19	3.55	4.45
231	0	35	4.55	5.45
231	0	45	5.55	6.45
231	0	51	6.55	7.45
231	0	41	7.55	8.45
231	0	16	8.55	9.45
231	0	4	9.55	10.45
231	0	1	10.55	11.45
231	0	0	11.55	12.45
232	0	0	0.55	1.45
232	0	2	1.55	2.45
232	0	5	2.55	3.45
232	0	19	3.55	4.45
232	0	36	4.55	5.45
232	0	45	5.55	6.45
232	0	51	6.55	7.45
232	0	41	7.55	8.45
232	0	16	8.55	9.45
232	0	4	9.55	10.45
232	0	1	10.55	11.45
232	0	0	11.55	12.45
233	0	0	0.55	1.45
233	0	2	1.55	2.45
233	0	5	2.55	3.45
233	0	19	3.55	4.45
233	0	36	4.55	5.45
233	0	45	5.55	6.45
233	0	52	6.55	7.45
233	0	41	7.55	8.45
233	0	16	8.55	9.45
233	0	4	9.55	10.45
233	0	1	10.55	11.45
233	0	0	11.55	12.45
234	0	0	0.55	1.45
234	0	2	1.55	2.45
234	0	5	2.55	3.45
234	0	19	3.55	4.45
234	0	36	4.55	5.45
234	0	45	5.55	6.45
234	0	52	6.55	7.45
234	0	41	7.55	8.45
234	0	17	8.55	9.45
234	0	4	9.55	10.45
234	0	1	10.55	11.45
234	0	0	11.55	12.45
235	0	0	0.55	1.45
235	0	2	1.55	2.45
235	0	5	2.55	3.45
235	0	19	3.55	4.45
235	0	36	4.55	5.45
235	0	45	5.55	6.45
235	0	53	6.55	7.45
235	0	41	7.55	8.45
235	0	17	8.55	9.45
235	0	4	9.55	10.45
235	0	1	10.55	11.45
235	0	0	11.55	12.45
236	0	0	0.55	1.45
236	0	2	1.55	2.45
236	0	5	2.55	3.45
236	0	19	3.55	4.45
236	0	36	4.55	5.45
236	0	45	5.55	6.45
236	0	53	6.55	7.45
236	0	41	7.55	8.45
236	0	17	8.55	9.45
236	0	5	9.55	10.45
236	0	1	10.55	11.45
236	0	0	11.55	12.45
237	0	0	0.55	1.45
237	0	2	1.55	2.45
237	0	5	2.55	3.45
237	0	20	3.55	4.45
237	0	36	4.55	5.45
237	0	45	5.55	6.45
237	0	53	6.55	7.45
237	0	41	7.55	8.45
237	0	17	8.55	9.45
237	0	5	9.55	10.45
237	0	1	10.55	11.45
237	0	0	11.55	12.45
238	0	0	0.55	1.45
238	0	2	1.55	2.45
238	0	5	2.55	3.45
238	0	20	3.55	4.45
238	0	36	4.55	5.45
238	0	46	5.55	6.45
238	0	53	6.55	7.45
238	0	41	7.55	8.45
238	0	17	8.55	9.45
238	0	5	9.55	10.45
238	0	1	10.55	11.45
238	0	0	11.55	12.45
239	0	0	0.55	1.45
239	0	2	1.55	2.45
239	0	5	2.55	3.45
239	0	20	3.55	4.45
239	0	36	4.55	5.45
239	0	47	5.55	6.45
239	0	53	6.55	7.45
239	0	41	7.55	8.45
239	0	17	8.55	9.45
239	0	5	9.55	10.45
239	0	1	10.55	11.45
239	0	0	11.55	12.45
240	0	0	0.55	1.45
240	0	2	1.55	2.45
240	0	5	2.55	3.45
240	0	20	3.55	4.45
240	0	36	4.55	5.45
240	0	47	5.55	6.45
240	0	53	6.55	7.45
240	0	42	7.55	8.45
240	0	17	8.55	9.45
240	0	5	9.55	10.45
240	0	1	10.55	11.45
240	0	0	11.55	12.45
241	0	0	0.55	1.45
241	0	2	1.55	2.45
241	0	5	2.55	3.45
241	0	20	3.55	4.45
241	0	36	4.55	5.45
241	0	47	5.55	6.45
241	0	54	6.55	7.45
241	0	42	7.55	8.45
241	0	17	8.55	9.45
241	0	5	9.55	10.45
241	0	1	10.55	11.45
241	0	0	11.55	12.45
242	0	0	0.55	1.45
242	0	2	1.55	2.45
242	0	5	2.55	3.45
242	0	20	3.55	4.45
242	0	37	4.55	5.45
242	0	47	5.55	6.45
242	0	54	6.55	7.45
242	0	42	7.55	8.45
242	0	17	8.55	9.45
242	0	5	9.55	10.45
242	0	1	10.55	11.45
242	0	0	11.55	12.45
243	0	0	0.55	1.45
243	0	2	1.55	2.45
243	0	5	2.55	3.45
243	0	20	3.55	4.45
243	0	37	4.55	5.45
243	0	48	5.55	6.45
243	0	54	6.55	7.45
243	0	42	7.55	8.45
243	0	17	8.55	9.45
243	0	5	9.55	10.45
243	0	1	10.55	11.45
243	0	0	11.55	12.45
244	0	0	0.55	1.45
244	0	2	1.55	2.45
244	0	5	2.55	3.45
244	0	20	3.55	4.45
244	0	38	4.55	5.45
244	0	48	5.55	6.45
244	0	54	6.55	7.45
244	0	42	7.55	8.45
244	0	17	8.55	9.45
244	0	5	9.55	10.45
244	0	1	10.55	11.45
244	0	0	11.55	12.45
245	0	0	0.55	1.45
245	0	2	1.55	2.45
245	0	5	2.55	3.45
245	0	20	3.55	4.45
245	0	38	4.55	5.45
245	0	49	5.55	6.45
245	0	54	6.55	7.45
245	0	42	7.55	8.45
245	0	17	8.55	9.45
245	0	5	9.55	10.45
245	0	1	10.55	11.45
245	0	0	11.55	12.45
246	0	0	0.55	1.45
246	0	2	1.55	2.45
246	0	5	2.55	3.45
246	0	20	3.55	4.45
246	0	38	4.55	5.45
246	0	49	5.55	6.45
246	0	54	6.55	7.45
246	0	43	7.55	8.45
246	0	17	8.55	9.45
246	0	5	9.55	10.45
246	0	1	10.55	11.45
246	0	0	11.55	12.45
247	0	0	0.55	1.45
247	0	2	1.55	2.45
247	0	5	2.55	3.45
247	0	20	3.55	4.45
247	0	38	4.55	5.45
247	0	49	5.55	6.45
247	0	55	6.55	7.45
247	0	43	7.55	8.45
247	0	17	8.55	9.45
247	0	5	9.55	10.45
247	0	1	10.55	11.45
247	0	0	11.55	12.45
248	0	0	0.55	1.45
248	0	2	1.55	2.45
248	0	5	2.55	3.45
248	0	20	3.55	4.45
248	0	38	4.55	5.45
248	0	49	5.55	6.45
248	0	55	6.55	7.45
248	0	44	7.55	8.45
248	0	17	8.55	9.45
248	0	5	9.55	10.45
248	0	1	10.55	11.45
248	0	0	11.55	12.45
249	0	0	0.55	1.45
249	0	2	1.55	2.45
249	0	5	2.55	3.45
249	0	20	3.55	4.45
249	0	38	4.55	5.45
249	0	50	5.55	6.45
249	0	55	6.55	7.45
249	0	44	7.55	8.45
249	0	17	8.55	9.45
249	0	5	9.55	10.45
249	0	1	10.55	11.45
249	0	0	11.55	12.45
250	0	0	0.55	1.45
250	0	2	1.55	2.45
250	0	5	2.55	3.45
250	0	20	3.55	4.45
